Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,References,Observations,Vouchers,T&E,State Status,GRank,SRank
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,158331,503284.0,Active,Koeleria macrantha,Junegrass,,Accepted,No,Approved,Present,Native,Unknown,,3.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,144107,41850.0,Active,Melica aristata,Awned Oniongrass,,Accepted,No,Approved,Present,Native,Unknown,,7.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,144111,41854.0,Active,Melica geyeri,Geyer's Oniongrass,,Accepted,No,Approved,Present,Native,Unknown,,7.0,,4.0,,,G4,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,144112,41855.0,Active,Melica harfordii,Hartford's Oniongrass,,Accepted,No,Approved,Present,Native,Unknown,,8.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,144104,41848.0,Active,Melica subulata,Alaska Oniongrass,,Accepted,No,Approved,Present,Native,Unknown,,17.0,,5.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,144176,41912.0,Active,Muhlenbergia filiformis,Pullup Muhly,,Accepted,No,Approved,Present,Native,Unknown,,6.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,187758,518203.0,Active,Panicum acuminatum,,,Accepted,No,Approved,Present,Native,Unknown,,4.0,,2.0,,,,
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,147235,40997.0,Active,Paspalum dilatatum,Dallis grass,,Accepted,No,Approved,Present,Non-native,Uncommon,,1.0,,,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,139366,41341.0,Active,Phalaris aquatica,"Canarygrass, Harding Grass",,Accepted,No,Approved,Present,Non-native,Uncommon,,10.0,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,139359,41335.0,Active,Phalaris arundinacea,Reed Canarygrass,,Accepted,No,Approved,Present,Native,Common,,29.0,,6.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,139367,41342.0,Active,Phalaris californica,California Canarygrass,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,,,,G4G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,139361,41337.0,Active,Phalaris minor,"canarygrass, littleseed canarygrass",,Accepted,No,Approved,Present,Non-native,Unknown,,,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,139362,41338.0,Active,Phalaris paradoxa,Canarygrass,,Accepted,No,Approved,Present,Non-native,Unknown,,12.0,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,147308,41062.0,Active,Phleum pratense,Cultivated Timothy,,Accepted,No,Approved,Present,Non-native,Uncommon,,25.0,,6.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,145126,42031.0,Active,Pleuropogon refractus,Nodding Semaphore Grass,,Accepted,No,Approved,Present,Native,Common,Management Priority,21.0,,1.0,,,G4,CA: S4
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,148055,41107.0,Active,Poa annua,Annual Bluegrass,,Accepted,No,Approved,Present,Non-native,Unknown,,37.0,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,147330,41082.0,Active,Poa compressa,Canadian Bluegrass,,Accepted,No,Approved,Present,Non-native,Unknown,,19.0,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,171400,508131.0,Active,Poa howellii,Howell's Bluegrass,Poa bolanderi var. howellii,Accepted,No,Approved,Present,Native,Unknown,,9.0,,,,,G3G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,148088,41137.0,Active,Poa kelloggii,Kellogg's bluegrass,,Accepted,No,Approved,Present,Native,Uncommon,,12.0,,2.0,,,G4?,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,148106,41153.0,Active,Poa piperi,Piper's Bluegrass,,Accepted,No,Approved,Present,Native,Rare,Management Priority,14.0,,2.0,RT,,G4,CA: S3
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,147336,41088.0,Active,Poa pratensis,Kentucky Bluegrass,,Accepted,No,Approved,Present,Non-native,Common,,47.0,,12.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,292239,566071.0,Active,Poa pratensis ssp. pratensis,Kentucky bluegrass,,Accepted,No,Approved,Present,Unknown,Unknown,,3.0,,,,,G5T5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,156564,-502730.0,Inactive,Poa secunda ssp. secunda,One Sided Bluegrass,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,1.0,,,G5T5,
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,148117,41163.0,Active,Poa trivialis,Rough Stalked Bluegrass,,Accepted,No,Approved,Present,Non-native,Common,,18.0,,5.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,148127,41172.0,Active,Polypogon australis,Chilean Beard Grass,,Accepted,No,Approved,Present,Non-native,Unknown,,6.0,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,148126,41171.0,Active,Polypogon monspeliensis,Annual Beard Grass,,Accepted,No,Approved,Present,Non-native,Unknown,,18.0,,3.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,148148,41191.0,Active,Puccinellia nutkaensis,Alkalai Grass,,Accepted,No,Approved,Present,Native,Unknown,,,,1.0,RT,,"G4?,G5",CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,881096,784854.0,Active,Rytidosperma penicillatum,Hairy wallaby grass,Danthonia pilosa,Accepted,No,Approved,Present,Non-native,Uncommon,,10.0,,1.0,,,,
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,146109,42177.0,Active,Stipa lemmonii,Needlegrass,Achnatherum lemmonii,Accepted,No,Approved,Present,Native,Rare,,,,2.0,,,,
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,215311,531133.0,Active,Torreyochloa pallida var. pauciflora,pale false mannagrass,,Accepted,No,Approved,Present,Native,Unknown,,,,,,,G5T5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,204144,522927.0,Active,Trisetum canescens,tall trisetum,,Accepted,No,Approved,Present,Native,Uncommon,,7.0,,4.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,139324,41303.0,Active,Trisetum cernuum,Nodding Trisetum,,Accepted,No,Approved,Present,Native,Unknown,,15.0,,2.0,,,G5,
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,146727,42237.0,Active,Triticum aestivum,Cultivated Wheat,,Accepted,No,Approved,Present,Non-native,Unknown,,4.0,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Poales,Poaceae,161966,-503060.0,Inactive,Vulpia myuros var. myuros,,,Accepted,No,Approved,Present,Non-native,Unknown,,,,1.0,,,,
REDW,Redwood National Park,Vascular Plant,6,Poales,Typhaceae,147648,42315.0,Active,Sparganium emersum,Narrow-leaved bur-reed,Sparganium emersum ssp. emersum,Accepted,No,Approved,Present,Native,Unknown,,1.0,,,,,G5,
REDW,Redwood National Park,Vascular Plant,6,Poales,Typhaceae,147649,42316.0,Active,Sparganium eurycarpum,"broadfruit burreed, broadfruit bur-reed, broad-fruit burr-reed, giant burreed",,Accepted,No,Approved,Present,Native,Unknown,,2.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Poales,Typhaceae,666261,-743931.0,Active,Sparganium eurycarpum ssp. eurycarpum,Broadfruit bur-reed,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,,,,,
REDW,Redwood National Park,Vascular Plant,6,Poales,Typhaceae,197042,521844.0,Active,Sparganium simplex,,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,1.0,,,,
REDW,Redwood National Park,Vascular Plant,6,Poales,Typhaceae,147660,42326.0,Active,Typha latifolia,"broadleaf cattail, cattail, common cattail",,Accepted,No,Approved,Present,Native,Uncommon,,25.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Athyriaceae,79007,17412.0,Active,Athyrium filix-femina,Lady Fern,,Accepted,No,Approved,Present,Native,Common,,35.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Athyriaceae,217938,532449.0,Active,Athyrium filix-femina var. cyclosorum,Lady Fern,,Accepted,No,Approved,Present,Native,Uncommon,,5.0,,,,,,
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Blechnaceae,90015,17866.0,Active,Blechnum spicant,Deer Fern,,Accepted,No,Approved,Present,Native,Common,,56.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Blechnaceae,85425,17750.0,Active,Woodwardia fimbriata,Chain Fern,,Accepted,No,Approved,Present,Native,Uncommon,Management Priority,16.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Cystopteridaceae,84468,17482.0,Active,Cystopteris fragilis,"Brittle Fern, Fragile Fern",,Accepted,No,Approved,Present,Native,Unknown,,7.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Dennstaedtiaceae,217047,529922.0,Active,Pteridium aquilinum var. pubescens,Bracken Fern,,Accepted,No,Approved,Present,Native,Abundant,,38.0,,2.0,,,G5T5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,78603,17521.0,Active,Dryopteris arguta,Wood Fern,,Accepted,No,Approved,Present,Native,Uncommon,,8.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,79551,17534.0,Active,Dryopteris expansa,spreading woodfern,,Accepted,No,Approved,Present,Native,Uncommon,,8.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,80378,17681.0,Active,Polystichum imbricans,Imbricate Sword Fern,,Accepted,No,Approved,Present,Native,Uncommon,,7.0,,1.0,,,G4,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,158663,504530.0,Active,Polystichum munitum,Western Sword Fern,,Accepted,No,Approved,Present,Native,Abundant,,189.0,,2.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Polypodiaceae,75592,17231.0,Active,Polypodium californicum,California Polypody,,Accepted,No,Approved,Present,Native,Common,,10.0,,1.0,,,G5?,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Polypodiaceae,75625,17234.0,Active,Polypodium glycyrrhiza,Licorice Fern,,Accepted,No,Approved,Present,Native,Common,,26.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Polypodiaceae,75680,17239.0,Active,Polypodium scouleri,Leather Fern,,Accepted,No,Approved,Present,Native,Uncommon,,33.0,,,,,G5?,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Pteridaceae,91244,181788.0,Active,Adiantum aleuticum,Five-finger Fern,,Accepted,No,Approved,Present,Native,Uncommon,,6.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Pteridaceae,82340,17332.0,Active,Aspidotis densa,California Lace Fern,,Accepted,No,Approved,Present,Native,Uncommon,,8.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Pteridaceae,81639,17444.0,Active,Cheilanthes gracillima,Lace Fern,,Accepted,No,Approved,Present,Native,Uncommon,,7.0,,1.0,,,G4G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Polypodiales,Pteridaceae,203400,524449.0,Active,Pentagramma triangularis ssp. triangularis,Goldback Fern,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,,,,G5T5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,155120,-501893.0,Active,Achlys triphylla ssp. tryphylla,"Deerfoot, Vanilla Leaf",,Accepted,No,Approved,Present,Native,Uncommon,,2.0,,,,,,
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,95002,18816.0,Active,Berberis aquifolium,"Barberry, Oregon Grape",,Accepted,No,Approved,Present,Native,Common,,12.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,776556,895161.0,Active,Berberis aquifolium var. aquifolium,Hollyleaved Barberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,,,,,
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,218999,532498.0,Active,Berberis aquifolium var. repens,Creeping Barberry,,Accepted,No,Approved,Present,Native,Common,,1.0,,,,,,
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,163775,506843.0,Active,Berberis darwinii,Barberry,,Accepted,No,Approved,Present,Non-native,Uncommon,,2.0,,,,,GNR,
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,96032,18825.0,Active,Berberis nervosa,Barberry,,Accepted,No,Approved,Present,Native,Uncommon,,24.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,96065,18828.0,Active,Berberis pinnata,Barberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,1.0,,,,
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,96504,18832.0,Active,Berberis repens,creeping barberry,,Accepted,No,Approved,Probably Present,Native,,,,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,98598,18853.0,Active,Vancouveria hexandra,Inside-Out Flower,,Accepted,No,Approved,Present,Native,Common,,30.0,,1.0,,,G4,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Berberidaceae,98609,18854.0,Active,Vancouveria planipetala,Redwood-ivy,,Accepted,No,Approved,Probably Present,Native,,,9.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Papaveraceae,95543,18947.0,Active,Dicentra formosa,Bleeding Heart,,Accepted,No,Approved,Present,Native,Common,,14.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Papaveraceae,95643,18956.0,Active,Eschscholzia californica,California Poppy,,Accepted,No,Approved,Present,Native,Uncommon,,13.0,,2.0,,,G4,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,95198,18723.0,Active,Actaea rubra,Baneberry,,Accepted,No,Approved,Present,Native,Uncommon,,4.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,89553,18439.0,Active,Anemone deltoidea,"Anemone, Windflower",,Accepted,No,Approved,Present,Native,Rare,,9.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,90427,18446.0,Active,Anemone oregana,Anemone,,Accepted,No,Approved,Present,Native,Rare,,2.0,,,,,G4,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,96289,18738.0,Active,Aquilegia formosa,Western Columbine,,Accepted,No,Approved,Present,Native,Common,,10.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,91059,18455.0,Active,Caltha leptosepala,Marsh Marigold,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,218902,532841.0,Active,Caltha leptosepala var. biflora,Marsh Marigold,,Accepted,No,Approved,Present,Native,Uncommon,,,,,,,,
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,93504,18702.0,Active,Clematis ligusticifolia,Virgin's Bower,,Accepted,No,Approved,Present,Native,Unknown,,,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98047,18765.0,Active,Coptis laciniata,Cutleaf goldthread,,Accepted,No,Approved,Present,Native,Rare,,3.0,,,,,G4G5,CA: S3?
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,91665,18549.0,Active,Delphinium decorum,Yellowtinge Larkspur,,Accepted,No,Approved,Present,Native,Unknown,,6.0,,,,,G3,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,92350,18551.0,Active,Delphinium decorum ssp. tracyi,Tracy's Larkspur,Delphinium decorum var. tracyi,Accepted,No,Approved,Present,Native,Unknown,,4.0,,1.0,,,G3T2T3,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,92820,18482.0,Active,Delphinium nudicaule,Red or Orange Larkspur,,Accepted,No,Approved,Present,Native,Uncommon,,6.0,,1.0,,,G4G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,88649,18516.0,Active,Delphinium trolliifolium,"Cow Poison, Poison Larkspur",,Accepted,No,Approved,Present,Native,Uncommon,,12.0,,1.0,,,G3G4,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,746431,-9787048.0,Active,Delphinium trolliifolium X nudicaule,Hybrid larkspur,,Accepted,No,Approved,Present,Native,Uncommon,,,,,,,,
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98803,18773.0,Active,Enemion stipitatum,Siskiyou false rue anemone,Isopyrum stipitatum,Accepted,No,Approved,Present,Native,Rare,,11.0,,1.0,,,G4?,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,95490,18595.0,Active,Ranunculus californicus,California Buttercup,,Accepted,No,Approved,Present,Native,Unknown,,14.0,,2.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98519,18629.0,Active,Ranunculus muricatus,Buttercup,,Accepted,No,Approved,Present,Non-native,Unknown,,17.0,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98553,18632.0,Active,Ranunculus occidentalis,Western Buttercup,,Accepted,No,Approved,Present,Native,Unknown,,22.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,89144,18642.0,Active,Ranunculus repens,Creeping Buttercup,,Accepted,No,Approved,Present,Non-native,Common,,78.0,,1.0,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,89785,18652.0,Active,Ranunculus uncinatus,"hooked buttercup, woodland buttercup",,Accepted,No,Approved,Present,Native,Unknown,,8.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Cannabaceae,97011,19109.0,Active,Cannabis sativa,"Marijuana, Pot",,Accepted,No,Approved,Probably Present,Non-native,,,3.0,,,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rhamnaceae,124723,28500.0,Active,Ceanothus pumilus,"Prostrate ceanothus, Siskiyou mat",,Accepted,No,Approved,Present,Native,Unknown,,11.0,,2.0,,,G3?,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rhamnaceae,124737,28513.0,Active,Ceanothus thyrsiflorus,Blue Blossom,,Accepted,No,Approved,Present,Native,Common,,68.0,,5.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rhamnaceae,220975,531489.0,Active,Ceanothus velutinus var. hookeri,Hooker's ceanothus,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,1.0,,,,
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rhamnaceae,206317,524940.0,Active,Frangula californica ssp. californica,California Coffeeberry,Rhamnus californica ssp. californica,Accepted,No,Approved,Present,Native,Unknown,,2.0,,1.0,,,G5T4T5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rhamnaceae,206323,524943.0,Active,Frangula californica ssp. occidentalis,Coffeeberry,Rhamnus californica ssp. occidentalis,Accepted,No,Approved,Present,Native,Uncommon,,5.0,,2.0,,,G5T3?,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rhamnaceae,165738,506987.0,Active,Frangula purshiana,Cascara Sagrada,Rhamnus purshiana,Accepted,No,Approved,Present,Native,Common,,97.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,129583,25109.0,Active,Amelanchier alnifolia,"juneberry, Pacific serviceberry, Saskatoon serviceberry, western serviceberry, western shadbush",,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,92977,182036.0,Active,Amelanchier alnifolia var. semiintegrifolia,"Serviceberry, Juneberry",Amelanchier alnifolia var. semintegrifolia,Accepted,No,Approved,Present,Native,Uncommon,,2.0,,,,,G5T4T5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,129597,25121.0,Active,Amelanchier utahensis,Utah Serviceberry,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,91107,184593.0,Active,Aphanes occidentalis,,,Accepted,No,Approved,Present,Unknown,Unknown,,1.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,91131,184614.0,Active,Aruncus dioicus var. acuminatus,Goat's beard,Aruncus dioicus var. pubescens,Accepted,No,Approved,Present,Native,Rare,,4.0,,,,,G5T5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,129609,25132.0,Active,Cercocarpus betuloides,Mountain Mahogany,,Accepted,No,Approved,Present,Native,Uncommon,,3.0,,,,,GNR,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,155907,501615.0,Active,Comarum palustre,"Marsh cinquefoil,  purple marshlocks",Potentilla palustris,Accepted,No,Approved,Probably Present,Native,,,4.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,129631,25152.0,Active,Cotoneaster franchetii,"Franchet's cotoneaster, orange cotoneaster",,Accepted,No,Approved,Present,Non-native,Common,Management Priority,21.0,,,,,GNR,CA: SNA
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,837875,836710.0,Active,Cotoneaster integrifolius,Littleleaf cotoneaster,Cotoneaster microphyllus,Accepted,No,Approved,Present,Non-native,Rare,,,,,,,,
REDW,Redwood National Park,Vascular Plant,6,Rosales,Rosaceae,129632,25153.0,Active,Cotoneaster pannosus,"firethorn, silverleaf cotoneaster",,Accepted,No,Approved,Present,Non-native,Uncommon,Management Priority,1.0,,,,,GNR,CA: SNA
