Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Plantaginaceae,214335,529459,Active,Penstemon angustifolius var. angustifolius,"broadbeard beardtongue, broad-beard beardtongue",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,1,,,,,G5T3T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Plantaginaceae,130632,33690,Active,Penstemon eriantherus,fuzzytongue penstemon,,Accepted,No,Approved,Present,,Native,,Unknown,,,,7,,1,,,,,G4G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Plantaginaceae,215345,529478,Active,Penstemon eriantherus var. eriantherus,"fuzzy-tongue beardtongue, fuzzytongue penstemon",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,2,,,,,,,G4G5T4T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Plantaginaceae,164182,504434,Active,Plantago eriopoda,"alkali plantain, redwood plantain, redwool plantain, red-woolly plantain, saline plantain",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,4,,3,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Plantaginaceae,129365,32887,Active,Plantago major,"broadleaf plantain, buckhorn plantain, common plantain, great plantain, rippleseed plantain",,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,4,,1,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Plantaginaceae,129388,32907,Active,Plantago patagonica,"woolly Indianwheat, woolly plantain",Plantago patagonica var. patagonica,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Plantaginaceae,288388,565594,Active,Veronica anagallis-aquatica,"blue water speedwell, water speedwell",,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,4,,1,,,,,"GNR,G5",NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Verbenaceae,133024,32085,Active,Verbena bracteata,"bigbract verbena, bracted vervain, carpet vervain, prostrate verbena, prostrate vervain",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Lamiales,Verbenaceae,133009,32071,Active,Verbena hastata,"blue verbena, blue vervain, Simpler's-joy, swamp verbena",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,4,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Liliales,Liliaceae,140671,42863,Active,Calochortus nuttallii,"sego lily, sego-lily",,Accepted,No,Approved,Present,,Native,,Rare,,,,2,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Liliales,Liliaceae,161007,502669,Active,Fritillaria atropurpurea,"leopard lily, spotted fritillary, spotted missionbells",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,1,,RT,,,G5,NE: S2
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,153258,501421,Active,Chamaesyce geyeri,"Geyer's sandmat, Geyer's spurge",,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,153260,501422,Active,Chamaesyce glyptosperma,"ribseed sandmat, rib-seed sandmat, ridgeseed spurge",Euphorbia glyptosperma,Accepted,No,Approved,Present,,Native,,Uncommon,,,,6,,5,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,153298,501440,Active,Chamaesyce missurica,"Missouri spurge, prairie sandmat",Euphorbia missurica,Accepted,No,Approved,Present,,Native,,Uncommon,,,,7,,6,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,153302,501442,Active,Chamaesyce nutans,"eyebane, nodding spurge, spotted sandmat, spotted spurge",Euphorbia nutans,Accepted,No,Approved,Present,,Non-native,,Rare,,,,2,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,153331,501456,Active,Chamaesyce revoluta,"threadstem sandmat, thread-stem sandmat, threadstem spurge",Euphorbia revoluta,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,1,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,122710,28248,Active,Chamaesyce serpens,"matted sandmat, serpent spurge",,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,123558,28291,Active,Croton texensis,"doveweed, goatweed, skunkweed, Texas croton",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,6,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,132026,28049,Active,Euphorbia brachycera,"horned spurge, shorthorn spurge",Euphorbia robusta,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8,,3,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,132043,28064,Active,Euphorbia esula,"leafy spurge, spurge, wolf's milk, wolf's-milk",,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Euphorbiaceae,132863,28080,Active,Euphorbia hexagona,"sixangle spurge, six-angle spurge",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Linaceae,131396,29219,Active,Linum puberulum,"desert flax, plains flax",,Accepted,No,Approved,Present,,Native,,Unknown,,,,4,,,,,,,G5,NE: S2S4
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Linaceae,131398,29220,Active,Linum rigidum,"orange flax, stiff flax, stiffstem flax",,Accepted,No,Approved,Probably Present,,Native,,,,,,6,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Linaceae,216743,528822,Active,Linum rigidum var. rigidum,"largeflower yellow flax, large-flower yellow flax, stiffstem flax",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,2,,2,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Salicaceae,119643,22447,Active,Populus deltoides ssp. monilifera,"eastern cottonwood, plains cottonwood",Populus deltoides,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,4,,1,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Salicaceae,119700,22499,Active,Salix amygdaloides,"peachleaf willow, peach-leaf willow",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,5,,1,,SU,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Salicaceae,119733,22528,Active,Salix eriocephala,"Missouri River willow, Missouri willow",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Salicaceae,119734,22529,Active,Salix exigua,"coyote willow, desert willow, narrowleaf willow, sandbar willow",,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,4,,,,,,O,G5,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Salicaceae,119741,22535,Active,Salix fragilis,crack willow,,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,4,,2,,,,,GNRQ,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Salicaceae,196238,520829,Active,Salix interior,sandbar willow,Salix exigua ssp. interior,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,3,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Salicaceae,119763,22555,Active,Salix lutea,yellow willow,Salix lutea var. famelica,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,4,,1,,,,,"GNR,G4G5",NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Salicaceae,120457,22579,Active,Salix X rubens,hybrid crack willow,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,1,,,,,,,GNA,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malpighiales,Violaceae,126949,22120,Active,Viola nuttallii,"Nuttall's violet, yellow prairie violet",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malvales,Malvaceae,124897,21839,Active,Malva rotundifolia,low mallow,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,2,,,,,,,GNR,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Malvales,Malvaceae,125791,21920,Active,Sphaeralcea coccinea,"copper mallow, orange globemallow, red falsemallow, scarlet globemallow",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,155636,501161,Active,Calylophus serrulatus,"halfshrub calylophus, halfshrub sundrop, serrateleaf eveningprimrose, yellow sundrops",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,126659,27294,Active,Epilobium ciliatum ssp. ciliatum,"coast willowweed, fringed willowherb",Epilobium ciliatum,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,126679,27311,Active,Epilobium leptophyllum,"bog willowherb, linearleaf willowweed",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,129445,27646,Active,Gaura coccinea,"scarlet beeblossom, scarlet gaura, Scarlet guara",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,287457,565206,Active,Gaura mollis,velvetweed,Gaura parviflora,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8,,2,,,,,G4G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,127810,27373,Active,Oenothera albicaulis,"halfshrub sundrop, whitest evening primrose, whitest eveningprimrose, whitest evening-primrose, white-stem evening-primrose",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,7,,2,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,127804,27368,Active,Oenothera biennis,"common evening primrose, common evening-primrose, hoary eveningprimrose, king's-cureall",,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,289377,565328,Active,Oenothera caespitosa,"tufted evening primrose, tufted evening-primrose",Oenothera cespitosa,Accepted,No,Approved,Present,,Native,,Unknown,,,,5,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,292211,566058,Active,Oenothera caespitosa ssp. caespitosa,"tufted evening primrose, tufted evening-primrose",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,127869,27426,Active,Oenothera latifolia,"mountain evening primrose, mountain eveningprimrose, mountain evening-primrose",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5?,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,127877,27433,Active,Oenothera nuttallii,"Nuttall's evening primrose, Nuttall's evening-primrose",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,7,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Myrtales,Onagraceae,127864,27421,Active,Oenothera villosa,"hairy evening primrose, hairy eveningprimrose, hairy evening-primrose",,Accepted,No,Approved,Present,,Native,,Unknown,,,,4,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,144419,39369,Active,Carex,"carex, sedge, sedge species, sedges",,Undecided,No,In Review,Present,,,,,,,,,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,145321,39445,Active,Carex aurea,"golden sedge, golden-fruit sedge",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,156451,501216,Active,Carex duriuscula,"needleleaf sedge, spike-rush sedge",Carex eleocharis,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,146182,39600,Active,Carex filifolia,threadleaf sedge,,Accepted,No,Approved,Present,,Native,,Common,,,,10,,2,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,285587,565044,Active,Carex hallii,deer sedge,Carex parryana ssp. hallii,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G4?,NE: S4
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,145333,39456,Active,Carex hystericina,"bottlebrush sedge, porcupine sedge",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,206702,527128,Active,Carex muehlenbergii var. enervis,Muhlenberg's sedge,,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,G5T5,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,137555,39711,Active,Carex nebrascensis,Nebraska sedge,,Accepted,No,Approved,Present,,Native,,Common,,,,5,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,166951,507767,Active,Carex pellita,woolly sedge,,Accepted,No,Approved,Present,,Native,,Common,,,,5,,1,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,137616,39767,Active,Carex praegracilis,"clustered field sedge, slim sedge",,Accepted,No,Approved,Present,,Native,,Common,,,,4,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,139030,39963,Active,Cyperus schweinitzii,"sand flat sedge, schweinitz flatsedge, Schweinitz's flatsedge",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,2,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,140182,40043,Active,Eleocharis erythropoda,"bald spikerush, bald spike-rush, spikesedge",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,139092,40019,Active,Eleocharis palustris,"common spikerush, creeping spikerush, creeping spike-rush, marsh spike-rush, spikesedge",,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,218072,531332,Active,Schoenoplectus acutus var. acutus,"hardstem bulrush, Tule bulrush",Scirpus acutus,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,218078,531335,Active,Schoenoplectus pungens var. longispicatus,common threesquare,"Scirpus pungens, Schoenoplectus pungens",Accepted,No,Approved,Present,,Native,,Uncommon,,,,4,,1,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,218080,531336,Active,Schoenoplectus pungens var. pungens,common threesquare,,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,G5T5,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Cyperaceae,167014,507797,Active,Schoenoplectus tabernaemontani,"great bulrush, softstem bulrush, soft-stem bulrush",Scirpus tabernaemontani,Accepted,No,Approved,Present,,Native,,Uncommon,,,,5,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Juncaceae,203817,525995,Active,Juncus arcticus ssp. littoralis,mountain rush,"Juncus arcticus var. balticus, Juncus balticus var. littoralis, Juncus balticus, Juncus balticus var. montanus",Accepted,No,Approved,Present,,Native,,Uncommon,,,,6,,1,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Juncaceae,748724,-9792817,Active,Juncus balticus enervis,,,Accepted,No,In Review,Not In Park,False Report,Unknown,,,,,,,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Juncaceae,748757,-9792850,Inactive,Juncus balticus enervis,,,Undecided,No,In Review,,,,,,,,,,,1,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Juncaceae,143520,39297,Active,Juncus nodosus,"jointed rush, knotted rush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,2,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Juncaceae,144366,39320,Active,Juncus torreyi,"Torrey rush, Torrey's rush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,4,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,168693,507943,Active,Achnatherum hymenoides,Indian ricegrass,Oryzopsis hymenoides,Accepted,No,Approved,Present,,Native,,Common,,,,8,,2,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,86312,182478,Active,Agropyron cristatum,,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,6,,1,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,142884,40414,Active,Agrostis gigantea,"black bent, redtop, water bentgrass",,Accepted,No,Approved,Present,,Non-native,,Common,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,142869,40400,Active,Agrostis stolonifera,"carpet bentgrass, creeping bent, creeping bentgrass, redtop, redtop bent, seaside bentgrass, spreading bent",,Accepted,No,Approved,Not In Park,False Report,Native,,,,,,5,,2,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,142911,40439,Active,Alopecurus arundinaceus,"creeping foxtail, creeping meadow foxtail, creeping meadow-foxtail",,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,2,,,,,,,GNR,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,86371,182530,Active,Andropogon hallii,sand bluestem,,Accepted,No,Approved,Present,,Native,,Common,,,,9,,2,,,,,G4,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,140392,41429,Active,Aristida purpurea,"purple 3-awn, purple threeawn, purple three-awn, red threeawn",,Accepted,No,Approved,Present,,Native,,Unknown,,,,4,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,216324,531154,Active,Aristida purpurea var. fendleriana,"Fendler threeawn, Fendler's threeawn",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,2,,,,,,,G5TNR,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,90811,185314,Active,Aristida purpurea var. longiseta,"Fendler threeawn, Fendler's threeawn, red threeawn, red threeawn (Fendler)",,Accepted,No,Approved,Present,,Native,,Common,,,,3,,1,,,,,G5T5?,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,90812,185315,Active,Aristida purpurea var. nealleyi,blue threeawn,,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,G5T3T5,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,141003,41500,Active,Bouteloua curtipendula,sideoats grama,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,140994,41493,Active,Bouteloua gracilis,blue grama,,Accepted,No,Approved,Present,,Native,,Abundant,,,,10,,2,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,142982,40502,Active,Bromus inermis,"awnless brome, smooth brome",,Accepted,No,Approved,Present,,Unknown,,Uncommon,Management Priority,,,4,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,200691,523701,Active,Bromus inermis ssp. inermis,smooth brome,,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,1,,,,,,,G5T5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Poales,Poaceae,142955,40479,Active,Bromus japonicus,"Japanese brome, Japanese bromegrass, Japanese chess",,Accepted,No,Approved,Present,,Non-native,,Common,Management Priority,,,7,,1,,,,,GNR,NE: SNA
